indice_i,id_i,w,d,day,mtb,accettato
15,86,1,7,4,17,1.0
15,86,2,7,4,17,0.0
16,87,1,7,4,12,1.0
16,87,2,7,4,12,0.0
17,88,1,7,4,20,0.0
17,88,2,7,4,20,1.0
18,89,1,7,4,24,0.0
18,89,2,7,4,24,1.0
19,90,1,7,4,10,0.0
19,90,2,7,4,10,0.0
20,91,1,7,4,15,1.0
20,91,2,7,4,15,0.0
21,92,1,7,4,22,0.0
21,92,2,7,4,22,1.0
22,93,1,7,4,6,1.0
22,93,2,7,4,6,0.0
23,94,1,7,4,20,0.0
23,94,2,7,4,20,1.0
24,95,1,7,4,14,1.0
24,95,2,7,4,14,0.0
25,96,1,7,4,11,0.0
25,96,2,7,4,11,1.0
0,1,1,8,1,10,0.0
0,1,2,8,1,10,1.0
1,2,1,8,1,21,0.0
1,2,2,8,1,21,0.0
2,3,1,8,1,21,0.0
2,3,2,8,1,21,1.0
3,4,1,8,1,14,0.0
3,4,2,8,1,14,1.0
4,5,1,8,1,15,0.0
4,5,2,8,1,15,1.0
5,6,1,8,1,14,1.0
5,6,2,8,1,14,0.0
6,7,1,8,1,18,0.0
6,7,2,8,1,18,0.0
7,8,1,8,1,9,0.0
7,8,2,8,1,9,0.0
8,9,1,8,1,22,0.0
8,9,2,8,1,22,0.0
9,10,1,8,1,21,1.0
9,10,2,8,1,21,0.0
10,11,1,8,1,7,0.0
10,11,2,8,1,7,0.0
11,12,1,8,1,14,0.0
11,12,2,8,1,14,0.0
12,13,1,8,1,16,0.0
12,13,2,8,1,16,0.0
13,14,1,8,1,13,0.0
13,14,2,8,1,13,0.0
14,15,1,8,1,20,0.0
14,15,2,8,1,20,0.0
15,16,1,8,1,14,0.0
15,16,2,8,1,14,0.0
16,17,1,8,1,17,0.0
16,17,2,8,1,17,1.0
17,18,1,8,1,15,0.0
17,18,2,8,1,15,0.0
18,19,1,8,1,20,0.0
18,19,2,8,1,20,0.0
19,20,1,8,2,19,1.0
19,20,2,8,2,19,0.0
20,21,1,8,2,16,0.0
20,21,2,8,2,16,1.0
21,22,1,8,2,15,0.0
21,22,2,8,2,15,0.0
22,23,1,8,2,19,0.0
22,23,2,8,2,19,0.0
23,24,1,8,2,15,0.0
23,24,2,8,2,15,0.0
24,25,1,8,2,16,0.0
24,25,2,8,2,16,1.0
25,26,1,8,2,28,0.0
25,26,2,8,2,28,0.0
26,27,1,8,2,16,1.0
26,27,2,8,2,16,0.0
27,28,1,8,2,18,0.0
27,28,2,8,2,18,0.0
28,29,1,8,2,8,0.0
28,29,2,8,2,8,0.0
29,30,1,8,2,13,0.0
29,30,2,8,2,13,0.0
30,31,1,8,2,20,0.0
30,31,2,8,2,20,0.0
31,32,1,8,2,21,0.0
31,32,2,8,2,21,1.0
32,33,1,8,2,17,0.0
32,33,2,8,2,17,0.0
33,34,1,8,2,12,0.0
33,34,2,8,2,12,0.0
34,35,1,8,2,17,1.0
34,35,2,8,2,17,0.0
35,36,1,8,2,7,0.0
35,36,2,8,2,7,1.0
36,37,1,8,2,12,0.0
36,37,2,8,2,12,0.0
37,38,1,8,2,1,0.0
37,38,2,8,2,1,0.0
38,39,1,8,2,11,0.0
38,39,2,8,2,11,0.0
39,40,1,8,2,16,0.0
39,40,2,8,2,16,0.0
40,41,1,8,2,21,0.0
40,41,2,8,2,21,0.0
41,42,1,8,2,14,0.0
41,42,2,8,2,14,0.0
42,43,1,8,2,22,1.0
42,43,2,8,2,22,0.0
43,44,1,8,2,15,0.0
43,44,2,8,2,15,0.0
44,45,1,8,2,16,0.0
44,45,2,8,2,16,0.0
45,46,1,8,2,15,1.0
45,46,2,8,2,15,0.0
46,47,1,8,2,13,0.0
46,47,2,8,2,13,1.0
47,48,1,8,2,11,0.0
47,48,2,8,2,11,0.0
48,49,1,8,3,20,1.0
48,49,2,8,3,20,0.0
49,50,1,8,3,22,0.0
49,50,2,8,3,22,0.0
50,51,1,8,3,19,0.0
50,51,2,8,3,19,1.0
51,52,1,8,3,14,1.0
51,52,2,8,3,14,0.0
52,53,1,8,3,8,1.0
52,53,2,8,3,8,0.0
53,54,1,8,3,5,0.0
53,54,2,8,3,5,0.0
54,55,1,8,3,5,0.0
54,55,2,8,3,5,0.0
55,56,1,8,3,6,0.0
55,56,2,8,3,6,0.0
56,57,1,8,3,14,0.0
56,57,2,8,3,14,0.0
57,58,1,8,3,13,0.0
57,58,2,8,3,13,1.0
58,59,1,8,3,18,0.0
58,59,2,8,3,18,0.0
59,60,1,8,3,13,0.0
59,60,2,8,3,13,0.0
60,61,1,8,3,25,0.0
60,61,2,8,3,25,0.0
61,62,1,8,3,9,1.0
61,62,2,8,3,9,0.0
62,63,1,8,3,15,0.0
62,63,2,8,3,15,0.0
63,64,1,8,3,24,0.0
63,64,2,8,3,24,0.0
64,65,1,8,4,24,0.0
64,65,2,8,4,24,0.0
65,66,1,8,4,11,0.0
65,66,2,8,4,11,0.0
66,67,1,8,4,11,0.0
66,67,2,8,4,11,1.0
67,68,1,8,4,13,1.0
67,68,2,8,4,13,0.0
68,69,1,8,4,14,0.0
68,69,2,8,4,14,0.0
69,70,1,8,4,17,0.0
69,70,2,8,4,17,0.0
0,71,1,8,4,8,1.0
0,71,2,8,4,8,0.0
1,72,1,8,4,8,1.0
1,72,2,8,4,8,0.0
2,73,1,8,4,18,0.0
2,73,2,8,4,18,0.0
3,74,1,8,4,19,0.0
3,74,2,8,4,19,1.0
4,75,1,8,4,14,0.0
4,75,2,8,4,14,0.0
5,76,1,8,4,8,0.0
5,76,2,8,4,8,1.0
6,77,1,8,4,18,0.0
6,77,2,8,4,18,1.0
7,78,1,8,4,18,0.0
7,78,2,8,4,18,0.0
8,79,1,8,4,22,0.0
8,79,2,8,4,22,0.0
9,80,1,8,4,13,0.0
9,80,2,8,4,13,1.0
10,81,1,8,4,11,0.0
10,81,2,8,4,11,1.0
11,82,1,8,4,11,0.0
11,82,2,8,4,11,1.0
12,83,1,8,4,20,1.0
12,83,2,8,4,20,0.0
13,84,1,8,4,19,1.0
13,84,2,8,4,19,0.0
14,85,1,8,4,15,1.0
14,85,2,8,4,15,0.0
15,86,1,8,4,17,1.0
15,86,2,8,4,17,0.0
16,87,1,8,4,12,1.0
16,87,2,8,4,12,0.0
17,88,1,8,4,20,0.0
17,88,2,8,4,20,1.0
18,89,1,8,4,24,0.0
18,89,2,8,4,24,1.0
19,90,1,8,4,10,0.0
19,90,2,8,4,10,0.0
20,91,1,8,4,15,1.0
20,91,2,8,4,15,0.0
21,92,1,8,4,22,0.0
21,92,2,8,4,22,1.0
22,93,1,8,4,6,1.0
22,93,2,8,4,6,0.0
23,94,1,8,4,20,0.0
23,94,2,8,4,20,1.0
24,95,1,8,4,14,1.0
24,95,2,8,4,14,0.0
25,96,1,8,4,11,0.0
25,96,2,8,4,11,1.0
0,1,1,9,1,10,0.0
0,1,2,9,1,10,1.0
1,2,1,9,1,21,0.0
1,2,2,9,1,21,0.0
2,3,1,9,1,21,0.0
2,3,2,9,1,21,1.0
3,4,1,9,1,14,0.0
3,4,2,9,1,14,1.0
4,5,1,9,1,15,0.0
4,5,2,9,1,15,1.0
5,6,1,9,1,14,1.0
5,6,2,9,1,14,0.0
6,7,1,9,1,18,0.0
6,7,2,9,1,18,0.0
7,8,1,9,1,9,0.0
7,8,2,9,1,9,0.0
8,9,1,9,1,22,0.0
8,9,2,9,1,22,0.0
9,10,1,9,1,21,1.0
9,10,2,9,1,21,0.0
10,11,1,9,1,7,0.0
10,11,2,9,1,7,0.0
11,12,1,9,1,14,0.0
11,12,2,9,1,14,0.0
12,13,1,9,1,16,0.0
12,13,2,9,1,16,0.0
13,14,1,9,1,13,0.0
13,14,2,9,1,13,0.0
14,15,1,9,1,20,0.0
14,15,2,9,1,20,0.0
15,16,1,9,1,14,0.0
15,16,2,9,1,14,0.0
16,17,1,9,1,17,0.0
16,17,2,9,1,17,1.0
17,18,1,9,1,15,0.0
17,18,2,9,1,15,0.0
18,19,1,9,1,20,0.0
18,19,2,9,1,20,0.0
19,20,1,9,2,19,1.0
19,20,2,9,2,19,0.0
20,21,1,9,2,16,0.0
20,21,2,9,2,16,1.0
21,22,1,9,2,15,0.0
21,22,2,9,2,15,0.0
22,23,1,9,2,19,0.0
22,23,2,9,2,19,0.0
23,24,1,9,2,15,0.0
23,24,2,9,2,15,0.0
24,25,1,9,2,16,0.0
24,25,2,9,2,16,1.0
25,26,1,9,2,28,0.0
25,26,2,9,2,28,0.0
26,27,1,9,2,16,1.0
26,27,2,9,2,16,0.0
27,28,1,9,2,18,0.0
27,28,2,9,2,18,0.0
28,29,1,9,2,8,0.0
28,29,2,9,2,8,0.0
29,30,1,9,2,13,0.0
29,30,2,9,2,13,0.0
30,31,1,9,2,20,0.0
30,31,2,9,2,20,0.0
31,32,1,9,2,21,0.0
31,32,2,9,2,21,1.0
32,33,1,9,2,17,0.0
32,33,2,9,2,17,0.0
33,34,1,9,2,12,0.0
33,34,2,9,2,12,0.0
34,35,1,9,2,17,1.0
34,35,2,9,2,17,0.0
35,36,1,9,2,7,0.0
35,36,2,9,2,7,1.0
36,37,1,9,2,12,0.0
36,37,2,9,2,12,0.0
37,38,1,9,2,1,0.0
37,38,2,9,2,1,0.0
38,39,1,9,2,11,0.0
38,39,2,9,2,11,0.0
39,40,1,9,2,16,0.0
39,40,2,9,2,16,0.0
40,41,1,9,2,21,0.0
40,41,2,9,2,21,0.0
41,42,1,9,2,14,0.0
41,42,2,9,2,14,0.0
42,43,1,9,2,22,1.0
42,43,2,9,2,22,0.0
43,44,1,9,2,15,0.0
43,44,2,9,2,15,0.0
44,45,1,9,2,16,0.0
44,45,2,9,2,16,0.0
45,46,1,9,2,15,1.0
45,46,2,9,2,15,0.0
46,47,1,9,2,13,0.0
46,47,2,9,2,13,1.0
47,48,1,9,2,11,0.0
47,48,2,9,2,11,0.0
48,49,1,9,3,20,1.0
48,49,2,9,3,20,0.0
49,50,1,9,3,22,0.0
49,50,2,9,3,22,0.0
50,51,1,9,3,19,0.0
50,51,2,9,3,19,1.0
51,52,1,9,3,14,1.0
51,52,2,9,3,14,0.0
52,53,1,9,3,8,1.0
52,53,2,9,3,8,0.0
53,54,1,9,3,5,0.0
53,54,2,9,3,5,0.0
54,55,1,9,3,5,0.0
54,55,2,9,3,5,0.0
55,56,1,9,3,6,0.0
55,56,2,9,3,6,0.0
56,57,1,9,3,14,0.0
56,57,2,9,3,14,0.0
57,58,1,9,3,13,0.0
57,58,2,9,3,13,1.0
58,59,1,9,3,18,0.0
58,59,2,9,3,18,0.0
59,60,1,9,3,13,0.0
59,60,2,9,3,13,0.0
60,61,1,9,3,25,0.0
60,61,2,9,3,25,0.0
61,62,1,9,3,9,1.0
61,62,2,9,3,9,0.0
62,63,1,9,3,15,0.0
62,63,2,9,3,15,0.0
63,64,1,9,3,24,0.0
63,64,2,9,3,24,0.0
64,65,1,9,4,24,0.0
64,65,2,9,4,24,0.0
65,66,1,9,4,11,0.0
65,66,2,9,4,11,0.0
66,67,1,9,4,11,0.0
66,67,2,9,4,11,1.0
67,68,1,9,4,13,1.0
67,68,2,9,4,13,0.0
68,69,1,9,4,14,0.0
68,69,2,9,4,14,0.0
69,70,1,9,4,17,0.0
69,70,2,9,4,17,0.0
0,71,1,9,4,8,1.0
0,71,2,9,4,8,0.0
1,72,1,9,4,8,1.0
1,72,2,9,4,8,0.0
2,73,1,9,4,18,0.0
2,73,2,9,4,18,0.0
3,74,1,9,4,19,0.0
3,74,2,9,4,19,1.0
4,75,1,9,4,14,0.0
4,75,2,9,4,14,0.0
5,76,1,9,4,8,0.0
5,76,2,9,4,8,1.0
6,77,1,9,4,18,0.0
6,77,2,9,4,18,1.0
7,78,1,9,4,18,0.0
7,78,2,9,4,18,0.0
8,79,1,9,4,22,0.0
8,79,2,9,4,22,0.0
9,80,1,9,4,13,0.0
9,80,2,9,4,13,1.0
10,81,1,9,4,11,0.0
10,81,2,9,4,11,1.0
11,82,1,9,4,11,0.0
11,82,2,9,4,11,1.0
12,83,1,9,4,20,1.0
12,83,2,9,4,20,0.0
13,84,1,9,4,19,1.0
13,84,2,9,4,19,0.0
14,85,1,9,4,15,1.0
14,85,2,9,4,15,0.0
15,86,1,9,4,17,1.0
15,86,2,9,4,17,0.0
16,87,1,9,4,12,1.0
16,87,2,9,4,12,0.0
17,88,1,9,4,20,0.0
17,88,2,9,4,20,1.0
18,89,1,9,4,24,0.0
18,89,2,9,4,24,1.0
19,90,1,9,4,10,0.0
19,90,2,9,4,10,0.0
20,91,1,9,4,15,1.0
20,91,2,9,4,15,0.0
21,92,1,9,4,22,0.0
21,92,2,9,4,22,1.0
22,93,1,9,4,6,1.0
22,93,2,9,4,6,0.0
23,94,1,9,4,20,0.0
23,94,2,9,4,20,1.0
24,95,1,9,4,14,1.0
24,95,2,9,4,14,0.0
25,96,1,9,4,11,0.0
25,96,2,9,4,11,1.0
0,2,1,10,1,21,0.0
0,2,2,10,1,21,0.0
1,7,1,10,1,18,0.0
1,7,2,10,1,18,0.0
2,8,1,10,1,9,0.0
2,8,2,10,1,9,0.0
3,9,1,10,1,22,0.0
3,9,2,10,1,22,1.0
4,11,1,10,1,7,0.0
4,11,2,10,1,7,0.0
5,12,1,10,1,14,0.0
5,12,2,10,1,14,0.0
6,13,1,10,1,16,0.0
6,13,2,10,1,16,0.0
7,14,1,10,1,13,0.0
7,14,2,10,1,13,0.0
8,15,1,10,1,20,0.0
8,15,2,10,1,20,1.0
9,16,1,10,1,14,0.0
9,16,2,10,1,14,0.0
10,18,1,10,1,15,0.0
10,18,2,10,1,15,0.0
11,19,1,10,1,20,0.0
11,19,2,10,1,20,0.0
12,22,1,10,2,15,1.0
12,22,2,10,2,15,0.0
13,23,1,10,2,19,0.0
13,23,2,10,2,19,0.0
14,24,1,10,2,15,0.0
14,24,2,10,2,15,0.0
15,26,1,10,2,28,0.0
15,26,2,10,2,28,0.0
16,28,1,10,2,18,0.0
16,28,2,10,2,18,1.0
17,29,1,10,2,8,0.0
17,29,2,10,2,8,0.0
18,30,1,10,2,13,0.0
18,30,2,10,2,13,0.0
19,31,1,10,2,20,0.0
19,31,2,10,2,20,0.0
20,33,1,10,2,17,0.0
20,33,2,10,2,17,0.0
21,34,1,10,2,12,0.0
21,34,2,10,2,12,0.0
22,37,1,10,2,12,0.0
22,37,2,10,2,12,1.0
23,38,1,10,2,1,0.0
23,38,2,10,2,1,0.0
24,39,1,10,2,11,0.0
24,39,2,10,2,11,0.0
25,40,1,10,2,16,0.0
25,40,2,10,2,16,0.0
26,41,1,10,2,21,0.0
26,41,2,10,2,21,0.0
27,42,1,10,2,14,0.0
27,42,2,10,2,14,0.0
28,44,1,10,2,15,0.0
28,44,2,10,2,15,0.0
29,45,1,10,2,16,0.0
29,45,2,10,2,16,0.0
30,48,1,10,2,11,0.0
30,48,2,10,2,11,0.0
31,50,1,10,3,22,0.0
31,50,2,10,3,22,1.0
32,54,1,10,3,5,0.0
32,54,2,10,3,5,1.0
33,55,1,10,3,5,0.0
33,55,2,10,3,5,0.0
34,56,1,10,3,6,0.0
34,56,2,10,3,6,0.0
35,57,1,10,3,14,1.0
35,57,2,10,3,14,0.0
36,59,1,10,3,18,1.0
36,59,2,10,3,18,0.0
37,60,1,10,3,13,0.0
37,60,2,10,3,13,0.0
38,61,1,10,3,25,0.0
38,61,2,10,3,25,1.0
39,63,1,10,3,15,0.0
39,63,2,10,3,15,0.0
40,64,1,10,3,24,0.0
40,64,2,10,3,24,0.0
41,65,1,10,4,24,0.0
41,65,2,10,4,24,0.0
42,66,1,10,4,11,0.0
42,66,2,10,4,11,0.0
43,69,1,10,4,14,0.0
43,69,2,10,4,14,0.0
44,70,1,10,4,17,0.0
44,70,2,10,4,17,0.0
45,73,1,10,4,18,0.0
45,73,2,10,4,18,0.0
46,75,1,10,4,14,0.0
46,75,2,10,4,14,0.0
47,78,1,10,4,18,0.0
47,78,2,10,4,18,0.0
48,79,1,10,4,22,0.0
48,79,2,10,4,22,0.0
49,90,1,10,4,10,0.0
49,90,2,10,4,10,0.0
50,97,1,10,4,9,0.0
50,97,2,10,4,9,0.0
51,98,1,10,5,9,0.0
51,98,2,10,5,9,0.0
52,99,1,10,5,10,1.0
52,99,2,10,5,10,0.0
53,100,1,10,5,9,0.0
53,100,2,10,5,9,0.0
54,101,1,10,5,15,0.0
54,101,2,10,5,15,1.0
55,102,1,10,5,10,0.0
55,102,2,10,5,10,0.0
56,103,1,10,5,14,0.0
56,103,2,10,5,14,0.0
57,104,1,10,5,23,1.0
57,104,2,10,5,23,0.0
58,105,1,10,5,15,0.0
58,105,2,10,5,15,1.0
59,106,1,10,5,15,1.0
59,106,2,10,5,15,0.0
60,107,1,10,5,14,0.0
60,107,2,10,5,14,1.0
61,108,1,10,5,13,1.0
61,108,2,10,5,13,0.0
62,109,1,10,5,19,1.0
62,109,2,10,5,19,0.0
63,110,1,10,5,24,0.0
63,110,2,10,5,24,0.0
64,111,1,10,5,11,1.0
64,111,2,10,5,11,0.0
65,112,1,10,5,17,0.0
65,112,2,10,5,17,0.0
66,113,1,10,5,11,1.0
66,113,2,10,5,11,0.0
67,114,1,10,5,11,1.0
67,114,2,10,5,11,0.0
68,115,1,10,5,13,1.0
68,115,2,10,5,13,0.0
69,116,1,10,5,18,0.0
69,116,2,10,5,18,1.0
0,117,1,10,5,18,0.0
0,117,2,10,5,18,1.0
1,118,1,10,5,5,1.0
1,118,2,10,5,5,0.0
2,119,1,10,5,19,0.0
2,119,2,10,5,19,0.0
3,120,1,10,5,21,0.0
3,120,2,10,5,21,1.0
4,121,1,10,6,27,0.0
4,121,2,10,6,27,1.0
5,122,1,10,6,20,0.0
5,122,2,10,6,20,0.0
6,123,1,10,6,15,0.0
6,123,2,10,6,15,1.0
7,124,1,10,6,7,0.0
7,124,2,10,6,7,0.0
8,125,1,10,6,22,0.0
8,125,2,10,6,22,0.0
9,126,1,10,6,7,0.0
9,126,2,10,6,7,0.0
10,127,1,10,6,15,0.0
10,127,2,10,6,15,0.0
11,128,1,10,6,16,0.0
11,128,2,10,6,16,0.0
12,129,1,10,6,16,1.0
12,129,2,10,6,16,0.0
13,130,1,10,6,12,0.0
13,130,2,10,6,12,0.0
14,131,1,10,6,17,1.0
14,131,2,10,6,17,0.0
15,132,1,10,6,10,0.0
15,132,2,10,6,10,0.0
16,133,1,10,6,0,1.0
16,133,2,10,6,0,0.0
17,134,1,10,6,23,0.0
17,134,2,10,6,23,1.0
18,135,1,10,6,25,0.0
18,135,2,10,6,25,0.0
19,136,1,10,6,17,0.0
19,136,2,10,6,17,0.0
20,137,1,10,6,20,0.0
20,137,2,10,6,20,1.0
21,138,1,10,6,17,0.0
21,138,2,10,6,17,0.0
22,139,1,10,6,20,0.0
22,139,2,10,6,20,0.0
23,140,1,10,6,8,0.0
23,140,2,10,6,8,0.0
24,141,1,10,6,14,0.0
24,141,2,10,6,14,0.0
25,142,1,10,6,17,0.0
25,142,2,10,6,17,0.0
26,143,1,10,6,9,0.0
26,143,2,10,6,9,0.0
27,144,1,10,6,13,0.0
27,144,2,10,6,13,0.0
28,145,1,10,6,17,0.0
28,145,2,10,6,17,0.0
29,146,1,10,7,6,1.0
29,146,2,10,7,6,0.0
30,147,1,10,7,21,0.0
30,147,2,10,7,21,1.0
31,148,1,10,7,7,0.0
31,148,2,10,7,7,1.0
32,149,1,10,7,18,0.0
32,149,2,10,7,18,0.0
33,150,1,10,7,14,0.0
33,150,2,10,7,14,0.0
34,151,1,10,7,13,0.0
34,151,2,10,7,13,0.0
35,152,1,10,7,7,0.0
35,152,2,10,7,7,0.0
36,153,1,10,7,22,0.0
36,153,2,10,7,22,1.0
37,154,1,10,7,21,0.0
37,154,2,10,7,21,0.0
38,155,1,10,7,23,0.0
38,155,2,10,7,23,0.0
39,156,1,10,7,16,0.0
39,156,2,10,7,16,1.0
40,157,1,10,7,14,0.0
40,157,2,10,7,14,0.0
41,158,1,10,7,10,1.0
41,158,2,10,7,10,0.0
42,159,1,10,7,23,0.0
42,159,2,10,7,23,0.0
43,160,1,10,7,16,0.0
43,160,2,10,7,16,0.0
44,161,1,10,7,16,0.0
44,161,2,10,7,16,0.0
45,162,1,10,7,18,0.0
45,162,2,10,7,18,0.0
46,163,1,10,7,17,0.0
46,163,2,10,7,17,0.0
47,164,1,10,7,20,0.0
47,164,2,10,7,20,1.0
48,165,1,10,7,3,1.0
48,165,2,10,7,3,0.0
49,166,1,10,8,22,0.0
49,166,2,10,8,22,0.0
50,167,1,10,8,6,1.0
50,167,2,10,8,6,0.0
51,168,1,10,8,10,0.0
51,168,2,10,8,10,0.0
52,169,1,10,8,9,0.0
52,169,2,10,8,9,1.0
53,170,1,10,8,20,1.0
53,170,2,10,8,20,0.0
54,171,1,10,8,11,1.0
54,171,2,10,8,11,0.0
55,172,1,10,8,18,0.0
55,172,2,10,8,18,1.0
56,173,1,10,8,11,0.0
56,173,2,10,8,11,0.0
57,174,1,10,8,18,1.0
57,174,2,10,8,18,0.0
58,175,1,10,8,11,0.0
58,175,2,10,8,11,0.0
59,176,1,10,8,8,0.0
59,176,2,10,8,8,0.0
60,177,1,10,8,14,1.0
60,177,2,10,8,14,0.0
61,178,1,10,8,12,0.0
61,178,2,10,8,12,0.0
62,179,1,10,8,19,1.0
62,179,2,10,8,19,0.0
63,180,1,10,8,17,0.0
63,180,2,10,8,17,0.0
64,181,1,10,8,21,0.0
64,181,2,10,8,21,0.0
65,182,1,10,8,18,0.0
65,182,2,10,8,18,0.0
66,183,1,10,8,9,0.0
66,183,2,10,8,9,0.0
67,184,1,10,8,11,0.0
67,184,2,10,8,11,0.0
68,185,1,10,8,15,0.0
68,185,2,10,8,15,0.0
69,186,1,10,8,8,0.0
69,186,2,10,8,8,0.0
0,187,1,10,8,23,1.0
0,187,2,10,8,23,0.0
1,188,1,10,8,25,0.0
1,188,2,10,8,25,0.0
2,189,1,10,8,18,1.0
2,189,2,10,8,18,0.0
3,190,1,10,8,13,1.0
3,190,2,10,8,13,0.0
4,191,1,10,8,18,1.0
4,191,2,10,8,18,0.0
5,192,1,10,8,8,1.0
5,192,2,10,8,8,0.0
6,193,1,10,8,18,1.0
6,193,2,10,8,18,0.0
7,194,1,10,9,11,1.0
7,194,2,10,9,11,0.0
8,195,1,10,9,20,1.0
8,195,2,10,9,20,0.0
9,196,1,10,9,16,1.0
9,196,2,10,9,16,0.0
10,197,1,10,9,11,0.0
10,197,2,10,9,11,0.0
11,198,1,10,9,16,0.0
11,198,2,10,9,16,0.0
12,199,1,10,9,9,1.0
12,199,2,10,9,9,0.0
13,200,1,10,9,6,0.0
13,200,2,10,9,6,0.0
14,201,1,10,9,19,0.0
14,201,2,10,9,19,0.0
15,202,1,10,9,17,0.0
15,202,2,10,9,17,1.0
16,203,1,10,9,12,0.0
16,203,2,10,9,12,0.0
17,204,1,10,9,15,0.0
17,204,2,10,9,15,1.0
18,205,1,10,9,18,0.0
18,205,2,10,9,18,1.0
19,206,1,10,9,16,0.0
19,206,2,10,9,16,1.0
20,207,1,10,9,11,0.0
20,207,2,10,9,11,1.0
21,208,1,10,9,27,0.0
21,208,2,10,9,27,1.0
22,209,1,10,9,12,0.0
22,209,2,10,9,12,0.0
23,210,1,10,9,19,0.0
23,210,2,10,9,19,0.0
24,211,1,10,9,22,0.0
24,211,2,10,9,22,1.0
25,212,1,10,9,4,0.0
25,212,2,10,9,4,0.0
26,213,1,10,9,16,0.0
26,213,2,10,9,16,1.0
27,214,1,10,9,9,0.0
27,214,2,10,9,9,1.0
0,1,1,5,1,10,0.0
0,1,2,5,1,10,1.0
1,2,1,5,1,21,0.0
1,2,2,5,1,21,0.0
2,3,1,5,1,21,0.0
2,3,2,5,1,21,1.0
3,4,1,5,1,14,0.0
3,4,2,5,1,14,1.0
4,5,1,5,1,15,0.0
4,5,2,5,1,15,1.0
5,6,1,5,1,14,1.0
5,6,2,5,1,14,0.0
6,7,1,5,1,18,0.0
6,7,2,5,1,18,0.0
7,8,1,5,1,9,0.0
7,8,2,5,1,9,0.0
8,9,1,5,1,22,0.0
8,9,2,5,1,22,0.0
9,10,1,5,1,21,1.0
9,10,2,5,1,21,0.0
10,11,1,5,1,7,0.0
10,11,2,5,1,7,0.0
11,12,1,5,1,14,0.0
11,12,2,5,1,14,0.0
12,13,1,5,1,16,0.0
12,13,2,5,1,16,0.0
13,14,1,5,1,13,0.0
13,14,2,5,1,13,0.0
14,15,1,5,1,20,0.0
14,15,2,5,1,20,0.0
15,16,1,5,1,14,0.0
15,16,2,5,1,14,0.0
16,17,1,5,1,17,0.0
16,17,2,5,1,17,1.0
17,18,1,5,1,15,0.0
17,18,2,5,1,15,0.0
18,19,1,5,1,20,0.0
18,19,2,5,1,20,0.0
19,20,1,5,2,19,1.0
19,20,2,5,2,19,0.0
20,21,1,5,2,16,0.0
20,21,2,5,2,16,1.0
21,22,1,5,2,15,0.0
21,22,2,5,2,15,0.0
22,23,1,5,2,19,0.0
22,23,2,5,2,19,0.0
23,24,1,5,2,15,0.0
23,24,2,5,2,15,0.0
24,25,1,5,2,16,0.0
24,25,2,5,2,16,1.0
25,26,1,5,2,28,0.0
25,26,2,5,2,28,0.0
26,27,1,5,2,16,1.0
26,27,2,5,2,16,0.0
27,28,1,5,2,18,0.0
27,28,2,5,2,18,0.0
28,29,1,5,2,8,0.0
28,29,2,5,2,8,0.0
29,30,1,5,2,13,0.0
29,30,2,5,2,13,0.0
30,31,1,5,2,20,0.0
30,31,2,5,2,20,0.0
31,32,1,5,2,21,0.0
31,32,2,5,2,21,1.0
32,33,1,5,2,17,0.0
32,33,2,5,2,17,0.0
33,34,1,5,2,12,0.0
33,34,2,5,2,12,0.0
34,35,1,5,2,17,1.0
34,35,2,5,2,17,0.0
35,36,1,5,2,7,0.0
35,36,2,5,2,7,1.0
36,37,1,5,2,12,0.0
36,37,2,5,2,12,0.0
37,38,1,5,2,1,0.0
37,38,2,5,2,1,0.0
38,39,1,5,2,11,0.0
38,39,2,5,2,11,0.0
39,40,1,5,2,16,0.0
39,40,2,5,2,16,0.0
40,41,1,5,2,21,0.0
40,41,2,5,2,21,0.0
41,42,1,5,2,14,0.0
41,42,2,5,2,14,0.0
42,43,1,5,2,22,1.0
42,43,2,5,2,22,0.0
43,44,1,5,2,15,0.0
43,44,2,5,2,15,0.0
44,45,1,5,2,16,0.0
44,45,2,5,2,16,0.0
45,46,1,5,2,15,1.0
45,46,2,5,2,15,0.0
46,47,1,5,2,13,0.0
46,47,2,5,2,13,1.0
47,48,1,5,2,11,0.0
47,48,2,5,2,11,0.0
48,49,1,5,3,20,1.0
48,49,2,5,3,20,0.0
49,50,1,5,3,22,0.0
49,50,2,5,3,22,0.0
50,51,1,5,3,19,0.0
50,51,2,5,3,19,1.0
51,52,1,5,3,14,1.0
51,52,2,5,3,14,0.0
52,53,1,5,3,8,1.0
52,53,2,5,3,8,0.0
53,54,1,5,3,5,0.0
53,54,2,5,3,5,0.0
54,55,1,5,3,5,0.0
54,55,2,5,3,5,0.0
55,56,1,5,3,6,0.0
55,56,2,5,3,6,0.0
56,57,1,5,3,14,0.0
56,57,2,5,3,14,0.0
57,58,1,5,3,13,0.0
57,58,2,5,3,13,1.0
58,59,1,5,3,18,0.0
58,59,2,5,3,18,0.0
59,60,1,5,3,13,0.0
59,60,2,5,3,13,0.0
60,61,1,5,3,25,0.0
60,61,2,5,3,25,0.0
61,62,1,5,3,9,1.0
61,62,2,5,3,9,0.0
62,63,1,5,3,15,0.0
62,63,2,5,3,15,0.0
63,64,1,5,3,24,0.0
63,64,2,5,3,24,0.0
64,65,1,5,4,24,0.0
64,65,2,5,4,24,0.0
65,66,1,5,4,11,0.0
